ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail
174430,Gloomhaven,2017,1,8.89,8.6,26665,/boardgame/174430/gloomhaven,https://cf.geekdo-images.com/micro/img/8JYMPXdcBg_UHddwzq64H4NBduY=/fit-in/64x64/pic2437871.jpg
161936,Pandemic Legacy: Season 1,2015,2,8.64,8.483,32088,/boardgame/161936/pandemic-legacy-season-1,https://cf.geekdo-images.com/micro/img/KbAKyhbG4qab4r-A_pBjUGvgal0=/fit-in/64x64/pic2452831.png
182028,Through the Ages: A New Story of Civilization,2015,3,8.52,8.251,16346,/boardgame/182028/through-ages-new-story-civilization,https://cf.geekdo-images.com/micro/img/APvZ_BYOt4ElpIXVl7i6wUp2BvM=/fit-in/64x64/pic2663291.jpg
167791,Terraforming Mars,2016,4,8.41,8.248,41176,/boardgame/167791/terraforming-mars,https://cf.geekdo-images.com/micro/img/71v8jF5vZFBqE64QJ7S3UYtDAng=/fit-in/64x64/pic3536616.jpg
12333,Twilight Struggle,2005,5,8.32,8.17,35048,/boardgame/12333/twilight-struggle,https://cf.geekdo-images.com/micro/img/uStZr7_8Tbthswp3sya1c2o1cs0=/fit-in/64x64/pic361592.jpg
187645,Star Wars: Rebellion,2016,6,8.44,8.159,17252,/boardgame/187645/star-wars-rebellion,https://cf.geekdo-images.com/micro/img/AgmwMDLQBFrLlV7aLvkjfWjzLIY=/fit-in/64x64/pic4325841.jpg
220308,Gaia Project,2017,7,8.53,8.129,10067,/boardgame/220308/gaia-project,https://cf.geekdo-images.com/micro/img/Ifks_R9_4ObVmyHgN2j9lks-_8M=/fit-in/64x64/pic3763556.jpg
233078,Twilight Imperium (Fourth Edition),2017,8,8.7,8.117,7493,/boardgame/233078/twilight-imperium-fourth-edition,https://cf.geekdo-images.com/micro/img/D_wkWC_xeBStqd2Y4xXuUrDYpso=/fit-in/64x64/pic3727516.jpg
169786,Scythe,2016,9,8.28,8.114,41492,/boardgame/169786/scythe,https://cf.geekdo-images.com/micro/img/Gqqd5c-C33zrLpoeb92cMxIF98s=/fit-in/64x64/pic3163924.jpg
193738,Great Western Trail,2016,10,8.29,8.088,20349,/boardgame/193738/great-western-trail,https://cf.geekdo-images.com/micro/img/NxP_qsKxBHNXSN11Zt75nv2oW_U=/fit-in/64x64/pic3113247.jpg
