ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail
161936,Pandemic Legacy: Season 1,2015,1,8.67,8.493,18685,/boardgame/161936/pandemic-legacy-season-1,https://cf.geekdo-images.com/images/pic2452831_mt.png
182028,Through the Ages: A New Story of Civilization,2015,2,8.72,8.309,7697,/boardgame/182028/through-ages-new-story-civilization,https://cf.geekdo-images.com/images/pic2663291_mt.jpg
12333,Twilight Struggle,2005,3,8.36,8.219,27783,/boardgame/12333/twilight-struggle,https://cf.geekdo-images.com/images/pic361592_mt.jpg
174430,Gloomhaven,2017,4,9.06,8.162,4253,/boardgame/174430/gloomhaven,https://cf.geekdo-images.com/images/pic2437871_mt.jpg
187645,Star Wars: Rebellion,2016,5,8.52,8.154,9111,/boardgame/187645/star-wars-rebellion,https://cf.geekdo-images.com/images/pic2737530_mt.png
120677,Terra Mystica,2012,6,8.29,8.15,24751,/boardgame/120677/terra-mystica,https://cf.geekdo-images.com/images/pic1356616_mt.jpg
167791,Terraforming Mars,2016,7,8.38,8.098,11284,/boardgame/167791/terraforming-mars,https://cf.geekdo-images.com/images/pic3536616_mt.jpg
169786,Scythe,2016,8,8.32,8.092,17533,/boardgame/169786/scythe,https://cf.geekdo-images.com/images/pic3163924_mt.jpg
173346,7 Wonders Duel,2015,9,8.19,8.024,22173,/boardgame/173346/7-wonders-duel,https://cf.geekdo-images.com/images/pic3376065_mt.jpg
102794,Caverna: The Cave Farmers,2013,10,8.17,8.003,17528,/boardgame/102794/caverna-cave-farmers,https://cf.geekdo-images.com/images/pic1790789_mt.jpg
84876,The Castles of Burgundy,2011,11,8.11,7.997,25926,/boardgame/84876/castles-burgundy,https://cf.geekdo-images.com/images/pic1176894_mt.jpg
3076,Puerto Rico,2002,12,8.08,7.977,48684,/boardgame/3076/puerto-rico,https://cf.geekdo-images.com/images/pic158548_mt.jpg
115746,War of the Ring (Second Edition),2012,13,8.39,7.966,6623,/boardgame/115746/war-ring-second-edition,https://cf.geekdo-images.com/images/pic1215633_mt.jpg
31260,Agricola,2007,14,8.05,7.957,49164,/boardgame/31260/agricola,https://cf.geekdo-images.com/images/pic259085_mt.jpg
96848,Mage Knight Board Game,2011,15,8.14,7.939,18737,/boardgame/96848/mage-knight-board-game,https://cf.geekdo-images.com/images/pic1083380_mt.jpg
170216,Blood Rage,2015,16,8.14,7.923,14798,/boardgame/170216/blood-rage,https://cf.geekdo-images.com/images/pic2439223_mt.jpg
25613,Through the Ages: A Story of Civilization,2006,17,8.08,7.916,15495,/boardgame/25613/through-ages-story-civilization,https://cf.geekdo-images.com/images/pic236169_mt.jpg
193738,Great Western Trail,2016,18,8.29,7.908,6567,/boardgame/193738/great-western-trail,https://cf.geekdo-images.com/images/pic3113247_mt.jpg
164153,Star Wars: Imperial Assault,2014,19,8.19,7.888,11645,/boardgame/164153/star-wars-imperial-assault,https://cf.geekdo-images.com/images/pic2247647_mt.jpg
205059,Mansions of Madness: Second Edition,2016,20,8.3,7.875,7288,/boardgame/205059/mansions-madness-second-edition,https://cf.geekdo-images.com/images/pic3118622_mt.jpg
205637,Arkham Horror: The Card Game,2016,21,8.38,7.867,6221,/boardgame/205637/arkham-horror-card-game,https://cf.geekdo-images.com/images/pic3122349_mt.jpg
209010,Mechs vs. Minions,2016,22,8.35,7.861,5670,/boardgame/209010/mechs-vs-minions,https://cf.geekdo-images.com/images/pic3184103_mt.jpg
2651,Power Grid,2004,23,7.94,7.858,42802,/boardgame/2651/power-grid,https://cf.geekdo-images.com/images/pic173153_mt.jpg
72125,Eclipse,2011,24,8.01,7.851,20718,/boardgame/72125/eclipse,https://cf.geekdo-images.com/images/pic1974056_mt.jpg
121921,Robinson Crusoe: Adventures on the Cursed Island,2012,25,8.01,7.833,18779,/boardgame/121921/robinson-crusoe-adventures-cursed-island,https://cf.geekdo-images.com/images/pic3165731_mt.jpg
175914,Food Chain Magnate,2015,26,8.28,7.83,5422,/boardgame/175914/food-chain-magnate,https://cf.geekdo-images.com/images/pic2649434_mt.png
164928,Orléans,2014,27,8.08,7.82,9140,/boardgame/164928/orleans,https://cf.geekdo-images.com/images/pic2578828_mt.png
28720,Brass: Lancashire,2007,28,8.01,7.81,10858,/boardgame/28720/brass-lancashire,https://cf.geekdo-images.com/images/pic3469216_mt.jpg
124742,Android: Netrunner,2012,29,7.99,7.808,20746,/boardgame/124742/android-netrunner,https://cf.geekdo-images.com/images/pic1324609_mt.jpg
35677,Le Havre,2008,30,7.93,7.804,19309,/boardgame/35677/le-havre,https://cf.geekdo-images.com/images/pic3330230_mt.jpg
183394,Viticulture Essential Edition,2015,31,8.18,7.793,6154,/boardgame/183394/viticulture-essential-edition,https://cf.geekdo-images.com/images/pic2649952_mt.jpg
126163,Tzolk'in: The Mayan Calendar,2012,32,7.94,7.793,18380,/boardgame/126163/tzolk-mayan-calendar,https://cf.geekdo-images.com/images/pic1413480_mt.jpg
178900,Codenames,2015,33,7.88,7.78,31762,/boardgame/178900/codenames,https://cf.geekdo-images.com/images/pic2582929_mt.jpg
146508,T.I.M.E Stories,2015,34,8.02,7.771,11182,/boardgame/146508/time-stories,https://cf.geekdo-images.com/images/pic2617634_mt.png
124361,Concordia,2013,35,7.98,7.768,10574,/boardgame/124361/concordia,https://cf.geekdo-images.com/images/pic3453267_mt.jpg
122515,Keyflower,2012,36,7.93,7.747,12162,/boardgame/122515/keyflower,https://cf.geekdo-images.com/images/pic2278942_mt.jpg
68448,7 Wonders,2010,37,7.83,7.742,53288,/boardgame/68448/7-wonders,https://cf.geekdo-images.com/images/pic860217_mt.jpg
177736,A Feast for Odin,2016,38,8.26,7.724,4524,/boardgame/177736/feast-odin,https://cf.geekdo-images.com/images/pic3146943_mt.png
171623,The Voyages of Marco Polo,2015,39,7.97,7.723,9520,/boardgame/171623/voyages-marco-polo,https://cf.geekdo-images.com/images/pic2461346_mt.png
18602,Caylus,2005,40,7.86,7.72,22068,/boardgame/18602/caylus,https://cf.geekdo-images.com/images/pic1638795_mt.jpg
12493,Twilight Imperium (Third Edition),2005,41,7.92,7.706,15348,/boardgame/12493/twilight-imperium-third-edition,https://cf.geekdo-images.com/images/pic50404_mt.jpg
146021,Eldritch Horror,2013,42,7.93,7.704,16950,/boardgame/146021/eldritch-horror,https://cf.geekdo-images.com/images/pic1872452_mt.jpg
150376,Dead of Winter: A Crossroads Game,2014,43,7.84,7.694,23972,/boardgame/150376/dead-winter-crossroads-game,https://cf.geekdo-images.com/images/pic3016500_mt.jpg
163412,Patchwork,2014,44,7.82,7.688,20018,/boardgame/163412/patchwork,https://cf.geekdo-images.com/images/pic2270442_mt.jpg
28143,Race for the Galaxy,2007,45,7.77,7.683,34930,/boardgame/28143/race-galaxy,https://cf.geekdo-images.com/images/pic236327_mt.jpg
62219,Dominant Species,2010,46,7.86,7.681,13187,/boardgame/62219/dominant-species,https://cf.geekdo-images.com/images/pic784193_mt.jpg
110327,Lords of Waterdeep,2012,47,7.79,7.681,29926,/boardgame/110327/lords-waterdeep,https://cf.geekdo-images.com/images/pic1116080_mt.jpg
157354,Five Tribes,2014,48,7.82,7.678,18164,/boardgame/157354/five-tribes,https://cf.geekdo-images.com/images/pic2055255_mt.jpg
132531,Roll for the Galaxy,2014,49,7.84,7.676,15104,/boardgame/132531/roll-galaxy,https://cf.geekdo-images.com/images/pic1473629_mt.jpg
93,El Grande,1995,50,7.8,7.671,18708,/boardgame/93/el-grande,https://cf.geekdo-images.com/images/pic180538_mt.jpg
40834,Dominion: Intrigue,2009,51,7.79,7.664,23535,/boardgame/40834/dominion-intrigue,https://cf.geekdo-images.com/images/pic460011_mt.jpg
103885,Star Wars: X-Wing Miniatures Game,2012,52,7.87,7.658,17255,/boardgame/103885/star-wars-x-wing-miniatures-game,https://cf.geekdo-images.com/images/pic1603292_mt.jpg
159675,Fields of Arle,2014,53,8.21,7.636,3727,/boardgame/159675/fields-arle,https://cf.geekdo-images.com/images/pic2225968_mt.png
37111,Battlestar Galactica,2008,54,7.77,7.634,25814,/boardgame/37111/battlestar-galactica,https://cf.geekdo-images.com/images/pic354500_mt.jpg
2511,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,1981,55,7.84,7.601,9399,/boardgame/2511/sherlock-holmes-consulting-detective-thames-murder,https://cf.geekdo-images.com/images/pic3514298_mt.jpg
36218,Dominion,2008,56,7.69,7.601,57147,/boardgame/36218/dominion,https://cf.geekdo-images.com/images/pic394356_mt.jpg
172386,Mombasa,2015,57,8,7.601,5292,/boardgame/172386/mombasa,https://cf.geekdo-images.com/images/pic2611318_mt.jpg
144733,Russian Railroads,2013,58,7.82,7.595,9242,/boardgame/144733/russian-railroads,https://cf.geekdo-images.com/images/pic1772936_mt.jpg
102680,Trajan,2011,59,7.81,7.59,9967,/boardgame/102680/trajan,https://cf.geekdo-images.com/images/pic1054375_mt.jpg
42,Tigris & Euphrates,1997,60,7.72,7.59,20476,/boardgame/42/tigris-euphrates,https://cf.geekdo-images.com/images/pic2338267_mt.jpg
30549,Pandemic,2008,61,7.67,7.583,64370,/boardgame/30549/pandemic,https://cf.geekdo-images.com/images/pic1534148_mt.jpg
73439,Troyes,2010,62,7.76,7.577,11597,/boardgame/73439/troyes,https://cf.geekdo-images.com/images/pic750583_mt.jpg
194655,Santorini,2016,63,8.01,7.575,5443,/boardgame/194655/santorini,https://cf.geekdo-images.com/images/pic3283110_mt.png
104162,Descent: Journeys in the Dark (Second Edition),2012,64,7.79,7.568,15048,/boardgame/104162/descent-journeys-dark-second-edition,https://cf.geekdo-images.com/images/pic1180640_mt.jpg
521,Crokinole,1876,65,7.8,7.568,7854,/boardgame/521/crokinole,https://cf.geekdo-images.com/images/pic79413_mt.jpg
155426,Castles of Mad King Ludwig,2014,66,7.73,7.564,13805,/boardgame/155426/castles-mad-king-ludwig,https://cf.geekdo-images.com/images/pic1961827_mt.jpg
9609,War of the Ring (first edition),2004,67,7.81,7.551,8981,/boardgame/9609/war-ring-first-edition,https://cf.geekdo-images.com/images/pic725882_mt.jpg
155068,Arcadia Quest,2014,68,7.99,7.545,5303,/boardgame/155068/arcadia-quest,https://cf.geekdo-images.com/images/pic2305263_mt.jpg
128882,The Resistance: Avalon,2012,69,7.71,7.542,16566,/boardgame/128882/resistance-avalon,https://cf.geekdo-images.com/images/pic1398895_mt.jpg
127023,Kemet,2012,70,7.78,7.54,9643,/boardgame/127023/kemet,https://cf.geekdo-images.com/images/pic1431241_mt.jpg
34635,Stone Age,2008,71,7.63,7.536,31209,/boardgame/34635/stone-age,https://cf.geekdo-images.com/images/pic1632539_mt.jpg
103343,A Game of Thrones: The Board Game (Second Edition),2011,72,7.73,7.536,18326,/boardgame/103343/game-thrones-board-game-second-edition,https://cf.geekdo-images.com/images/pic1077906_mt.jpg
161970,Alchemists,2014,73,7.77,7.532,10291,/boardgame/161970/alchemists,https://cf.geekdo-images.com/images/pic2241156_mt.png
201808,Clank!: A Deck-Building Adventure,2016,74,8.03,7.531,4752,/boardgame/201808/clank-deck-building-adventure,https://cf.geekdo-images.com/images/pic3056966_mt.jpg
125153,The Gallerist,2015,75,8.04,7.521,3895,/boardgame/125153/gallerist,https://cf.geekdo-images.com/images/pic2503200_mt.png
146652,Legendary Encounters: An Alien Deck Building Game,2014,76,7.86,7.52,6742,/boardgame/146652/legendary-encounters-alien-deck-building-game,https://cf.geekdo-images.com/images/pic2225180_mt.jpg
70149,Ora et Labora,2011,77,7.77,7.515,7632,/boardgame/70149/ora-et-labora,https://cf.geekdo-images.com/images/pic1165426_mt.jpg
123260,Suburbia,2012,78,7.64,7.5,15254,/boardgame/123260/suburbia,https://cf.geekdo-images.com/images/pic1418335_mt.jpg
147020,Star Realms,2014,79,7.64,7.5,19585,/boardgame/147020/star-realms,https://cf.geekdo-images.com/images/pic1903816_mt.jpg
126042,Nations,2013,80,7.75,7.5,8371,/boardgame/126042/nations,https://cf.geekdo-images.com/images/pic1591406_mt.png
175155,Forbidden Stars,2015,81,8.05,7.495,4021,/boardgame/175155/forbidden-stars,https://cf.geekdo-images.com/images/pic2471359_mt.jpg
14105,Commands & Colors: Ancients,2006,82,7.79,7.491,6879,/boardgame/14105/commands-colors-ancients,https://cf.geekdo-images.com/images/pic132447_mt.jpg
17133,Railways of the World,2005,83,7.7,7.488,9513,/boardgame/17133/railways-world,https://cf.geekdo-images.com/images/pic445850_mt.jpg
14996,Ticket to Ride: Europe,2005,84,7.59,7.482,36610,/boardgame/14996/ticket-ride-europe,https://cf.geekdo-images.com/images/pic66668_mt.jpg
91,Paths of Glory,1999,85,8.02,7.479,3639,/boardgame/91/paths-glory,https://cf.geekdo-images.com/images/pic834645_mt.jpg
43111,Chaos in the Old World,2009,86,7.68,7.476,11415,/boardgame/43111/chaos-old-world,https://cf.geekdo-images.com/images/pic1318481_mt.jpg
21050,Combat Commander: Europe,2006,87,7.92,7.468,4409,/boardgame/21050/combat-commander-europe,https://cf.geekdo-images.com/images/pic992459_mt.jpg
39463,Cosmic Encounter,2008,88,7.61,7.462,19455,/boardgame/39463/cosmic-encounter,https://cf.geekdo-images.com/images/pic1521633_mt.jpg
148949,Istanbul,2014,89,7.63,7.461,12997,/boardgame/148949/istanbul,https://cf.geekdo-images.com/images/pic1885326_mt.jpg
27833,Steam,2009,90,7.67,7.444,8097,/boardgame/27833/steam,https://cf.geekdo-images.com/images/pic392515_mt.jpg
9216,Goa,2004,91,7.64,7.441,9695,/boardgame/9216/goa,https://cf.geekdo-images.com/images/pic1215969_mt.jpg
128621,Viticulture,2013,92,7.76,7.435,6290,/boardgame/128621/viticulture,https://cf.geekdo-images.com/images/pic2619743_mt.jpg
146886,La Granja,2014,93,7.8,7.43,5024,/boardgame/146886/la-granja,https://cf.geekdo-images.com/images/pic2031777_mt.jpg
